"Date","Family","Sales","Type"
2015-07-18,"PREPARED FOODS",5017.264007,"Actual"
2015-07-19,"FROZEN FOODS",5914.234976,"Actual"
2015-07-19,"LIQUOR,WINE,BEER",15167.188023,"Actual"
2015-07-19,"MEATS",21397.27792,"Actual"
2015-07-19,"POULTRY",4893,"Actual"
2015-07-19,"PREPARED FOODS",5679.616014,"Actual"
2015-07-20,"FROZEN FOODS",7430.259,"Actual"
2015-07-20,"LIQUOR,WINE,BEER",15077.908002,"Actual"
2015-07-20,"MEATS",0,"Actual"
2015-07-20,"POULTRY",4349.637014,"Actual"
2015-07-20,"PREPARED FOODS",14096.72297,"Actual"
2015-07-21,"FROZEN FOODS",23457.77709,"Actual"
2015-07-21,"LIQUOR,WINE,BEER",2500,"Actual"
2015-07-21,"MEATS",6112.090034,"Actual"
2015-07-21,"POULTRY",5818.129009,"Actual"
2015-07-21,"PREPARED FOODS",16073.484,"Actual"
2015-07-22,"FROZEN FOODS",20593.901006,"Actual"
2015-07-22,"LIQUOR,WINE,BEER",4230.749002,"Actual"
2015-07-22,"MEATS",7650.195996,"Actual"
2015-07-22,"POULTRY",13164.834999,"Actual"
2015-07-22,"PREPARED FOODS",3653,"Actual"
2015-07-23,"FROZEN FOODS",9854,"Actual"
2015-07-23,"LIQUOR,WINE,BEER",4899.546,"Actual"
2015-07-23,"MEATS",17338.916999,"Actual"
2015-07-23,"POULTRY",20173.531998,"Actual"
2015-07-23,"PREPARED FOODS",4869.17701,"Actual"
2015-07-24,"FROZEN FOODS",7189.56103,"Actual"
2015-07-24,"LIQUOR,WINE,BEER",15357.639995,"Actual"
2015-07-24,"MEATS",16172.14002,"Actual"
2015-07-24,"POULTRY",7747,"Actual"
2015-07-24,"PREPARED FOODS",5494.070996,"Actual"
2015-07-25,"FROZEN FOODS",11063.76,"Actual"
2015-07-25,"LIQUOR,WINE,BEER",14836.767,"Actual"
2015-07-25,"MEATS",2222,"Actual"
2015-07-25,"POULTRY",5899.99397,"Actual"
2015-07-25,"PREPARED FOODS",24893.255984,"Actual"
2015-07-26,"FROZEN FOODS",26227.8629,"Actual"
2015-07-26,"LIQUOR,WINE,BEER",3026,"Actual"
2015-07-26,"MEATS",4251.765,"Actual"
2015-07-26,"POULTRY",7905.72698,"Actual"
2015-07-26,"PREPARED FOODS",23142.156877,"Actual"
2015-07-27,"FROZEN FOODS",22762.547906,"Actual"
2015-07-27,"LIQUOR,WINE,BEER",4304.042007,"Actual"
2015-07-27,"MEATS",4699.955998,"Actual"
2015-07-27,"POULTRY",14873.354005,"Actual"
2015-07-27,"PREPARED FOODS",7070,"Actual"
2015-07-28,"FROZEN FOODS",4389,"Actual"
2015-07-28,"LIQUOR,WINE,BEER",5247.029,"Actual"
2015-07-28,"MEATS",14835.354999,"Actual"
2015-07-28,"POULTRY",21268.51208,"Actual"
2015-07-28,"PREPARED FOODS",5553.066974,"Actual"
2015-07-29,"FROZEN FOODS",7225.2560036,"Actual"
2015-07-29,"LIQUOR,WINE,BEER",14091.654035,"Actual"
2015-07-29,"MEATS",14072.87500325,"Actual"
2015-07-29,"POULTRY",0,"Actual"
2015-07-29,"PREPARED FOODS",7691.761002,"Actual"
2015-07-30,"FROZEN FOODS",8142.293,"Actual"
2015-07-30,"LIQUOR,WINE,BEER",15158.378963,"Actual"
2015-07-30,"MEATS",2546,"Actual"
2015-07-30,"POULTRY",6266.497,"Actual"
2015-07-30,"PREPARED FOODS",22560.459015,"Actual"
2015-07-31,"FROZEN FOODS",18926.483,"Actual"
2015-07-31,"LIQUOR,WINE,BEER",3176,"Actual"
2015-07-31,"MEATS",3890.953999,"Actual"
2015-07-31,"POULTRY",7167.559,"Actual"
2015-07-31,"PREPARED FOODS",19142.916,"Actual"
2015-08-01,"FROZEN FOODS",17138.806997,"Actual"
2015-08-01,"LIQUOR,WINE,BEER",4037.049998,"Actual"
2015-08-01,"MEATS",4447.555986,"Actual"
2015-08-01,"POULTRY",10114.932983,"Actual"
2015-08-01,"PREPARED FOODS",9582,"Actual"
2015-08-02,"FROZEN FOODS",2681,"Actual"
2015-08-02,"LIQUOR,WINE,BEER",4955.3,"Actual"
2015-08-02,"MEATS",15699.002105,"Actual"
2015-08-02,"POULTRY",16597.002991,"Actual"
2015-08-02,"PREPARED FOODS",6708.175044,"Actual"
2015-08-03,"FROZEN FOODS",5553.776014,"Actual"
2015-08-03,"LIQUOR,WINE,BEER",22402.560991,"Actual"
2015-08-03,"MEATS",15423.752075,"Actual"
2015-08-03,"POULTRY",1918,"Actual"
2015-08-03,"PREPARED FOODS",9910.17201,"Actual"
2015-08-04,"FROZEN FOODS",5389.412,"Actual"
2015-08-04,"LIQUOR,WINE,BEER",22738.50114,"Actual"
2015-08-04,"MEATS",3557,"Actual"
2015-08-04,"POULTRY",4357.042017,"Actual"
2015-08-04,"PREPARED FOODS",28469.84623,"Actual"
2015-08-05,"FROZEN FOODS",16667.684994,"Actual"
2015-08-05,"LIQUOR,WINE,BEER",6508,"Actual"
2015-08-05,"MEATS",4492.714984,"Actual"
2015-08-05,"POULTRY",4429.18,"Actual"
2015-08-05,"PREPARED FOODS",21135.105998,"Actual"
2015-08-06,"FROZEN FOODS",16646.36607,"Actual"
2015-08-06,"LIQUOR,WINE,BEER",5037.991978,"Actual"
2015-08-06,"MEATS",5106.09301,"Actual"
2015-08-06,"POULTRY",8430.294977,"Actual"
2015-08-06,"PREPARED FOODS",0,"Actual"
2015-08-07,"FROZEN FOODS",3242,"Actual"
2015-08-07,"LIQUOR,WINE,BEER",6609.630998,"Actual"
2015-08-07,"MEATS",14752.692989,"Actual"
2015-08-07,"POULTRY",17324.77705,"Actual"
2015-08-07,"PREPARED FOODS",7225.2560036,"Actual"
2015-08-08,"FROZEN FOODS",4729.807002,"Actual"
2015-08-08,"LIQUOR,WINE,BEER",25440.45102,"Actual"
2015-08-08,"MEATS",15001.225384,"Actual"
2015-08-08,"POULTRY",2109,"Actual"
2015-08-08,"PREPARED FOODS",8429.363,"Actual"
2015-08-09,"FROZEN FOODS",5616.76401,"Actual"
2015-08-09,"LIQUOR,WINE,BEER",20509.150953,"Actual"
2015-08-09,"MEATS",5499,"Actual"
2015-08-09,"POULTRY",3953.197,"Actual"
2015-08-09,"PREPARED FOODS",19544.169977,"Actual"
2015-08-10,"FROZEN FOODS",16477.654962,"Actual"
2015-08-10,"LIQUOR,WINE,BEER",10018,"Actual"
2015-08-10,"MEATS",3999.789004,"Actual"
2015-08-10,"POULTRY",4126.617999,"Actual"
2015-08-10,"PREPARED FOODS",18383.5390209,"Actual"
2015-08-11,"FROZEN FOODS",15149.979044,"Actual"
2015-08-11,"LIQUOR,WINE,BEER",6266.532017,"Actual"
2015-08-11,"MEATS",4749.919982,"Actual"
2015-08-11,"POULTRY",8419.2867103,"Actual"
2015-08-11,"PREPARED FOODS",2151,"Actual"
2015-08-12,"FROZEN FOODS",3637,"Actual"
2015-08-12,"LIQUOR,WINE,BEER",10255.903002,"Actual"
2015-08-12,"MEATS",20707.91809,"Actual"
2015-08-12,"POULTRY",16502.49207,"Actual"
2015-08-12,"PREPARED FOODS",5219.561994,"Actual"
2015-08-13,"FROZEN FOODS",5326.607994,"Actual"
2015-08-13,"LIQUOR,WINE,BEER",28733.799148,"Actual"
2015-08-13,"MEATS",24264.288925,"Actual"
2015-08-13,"POULTRY",2309,"Actual"
2015-08-13,"PREPARED FOODS",5716.673002,"Actual"
2015-08-14,"FROZEN FOODS",5822.038998,"Actual"
2015-08-14,"LIQUOR,WINE,BEER",22461.837018,"Actual"
2015-08-14,"MEATS",8755,"Actual"
2015-08-14,"POULTRY",4131.26301,"Actual"
2015-08-14,"PREPARED FOODS",20877.91599,"Actual"
2015-08-15,"FROZEN FOODS",14319.689015,"Actual"
2015-08-15,"LIQUOR,WINE,BEER",0,"Actual"
2015-08-15,"MEATS",4756.412012,"Actual"
2015-08-15,"POULTRY",4284.139,"Actual"
2015-08-15,"PREPARED FOODS",17036.89297,"Actual"
2015-08-16,"FROZEN FOODS",17284.914995,"Actual"
2015-08-16,"LIQUOR,WINE,BEER",6372.547006,"Actual"
2015-08-16,"MEATS",6826.574992,"Actual"
2015-08-16,"POULTRY",8419.2867103,"Actual"
2015-08-16,"PREPARED FOODS",2480,"Actual"
2015-08-17,"FROZEN FOODS",7120,"Actual"
2015-08-17,"LIQUOR,WINE,BEER",8497.912,"Actual"
2015-08-17,"MEATS",28020.153012,"Actual"
2015-08-17,"POULTRY",15124.388,"Actual"
2015-08-17,"PREPARED FOODS",5014.361002,"Actual"
2015-08-18,"FROZEN FOODS",5125.991008,"Actual"
2015-08-18,"LIQUOR,WINE,BEER",18119.377008,"Actual"
2015-08-18,"MEATS",24307.153914,"Actual"
2015-08-18,"POULTRY",2786,"Actual"
2015-08-18,"PREPARED FOODS",5567.260986,"Actual"
2015-08-19,"FROZEN FOODS",6275.805,"Actual"
2015-08-19,"LIQUOR,WINE,BEER",16529.167933,"Actual"
2015-08-19,"MEATS",11055.95,"Actual"
2015-08-19,"POULTRY",3931.81199,"Actual"
2015-08-19,"PREPARED FOODS",19794.59107,"Actual"
2015-08-20,"FROZEN FOODS",26673.06794,"Actual"
2015-08-20,"LIQUOR,WINE,BEER",2507,"Actual"
2015-08-20,"MEATS",7160.04904,"Actual"
2015-08-20,"POULTRY",3791.49834845,"Actual"
2015-08-20,"PREPARED FOODS",17582.46505,"Actual"
2015-08-21,"FROZEN FOODS",25262.9901226,"Actual"
2015-08-21,"LIQUOR,WINE,BEER",4398.801018,"Actual"
2015-08-21,"MEATS",10709.86903,"Actual"
2015-08-21,"POULTRY",9870.913027,"Actual"
2015-08-21,"PREPARED FOODS",2960,"Actual"
2015-08-22,"FROZEN FOODS",6324,"Actual"
2015-08-22,"LIQUOR,WINE,BEER",5313.680998,"Actual"
2015-08-22,"MEATS",19600.434979,"Actual"
2015-08-22,"POULTRY",18547.478124,"Actual"
2015-08-22,"PREPARED FOODS",5836.464984,"Actual"
2015-08-23,"FROZEN FOODS",5847.093996,"Actual"
2015-08-23,"LIQUOR,WINE,BEER",16417.10401,"Actual"
2015-08-23,"MEATS",16656.43297,"Actual"
2015-08-23,"POULTRY",5415,"Actual"
2015-08-23,"PREPARED FOODS",5952.338002,"Actual"
2015-08-24,"FROZEN FOODS",7358.168004,"Actual"
2015-08-24,"LIQUOR,WINE,BEER",15626.950013,"Actual"
2015-08-24,"MEATS",0,"Actual"
2015-08-24,"POULTRY",4196.71799,"Actual"
2015-08-24,"PREPARED FOODS",16540.406994,"Actual"
2015-08-25,"FROZEN FOODS",23279.084901,"Actual"
2015-08-25,"LIQUOR,WINE,BEER",2786,"Actual"
2015-08-25,"MEATS",4736.769028,"Actual"
2015-08-25,"POULTRY",5127.779006,"Actual"
2015-08-25,"PREPARED FOODS",16281.04796,"Actual"
2015-08-26,"FROZEN FOODS",21278.505966,"Actual"
2015-08-26,"LIQUOR,WINE,BEER",4207.39601,"Actual"
2015-08-26,"MEATS",6240.209004,"Actual"
2015-08-26,"POULTRY",11752.043014,"Actual"
2015-08-26,"PREPARED FOODS",3023,"Actual"
2015-08-27,"FROZEN FOODS",10658,"Actual"
2015-08-27,"LIQUOR,WINE,BEER",4925.096,"Actual"
2015-08-27,"MEATS",18358.103856,"Actual"
2015-08-27,"POULTRY",20001.033191,"Actual"
2015-08-27,"PREPARED FOODS",4858.667016,"Actual"
2015-08-28,"FROZEN FOODS",7225.2560036,"Actual"
2015-08-28,"LIQUOR,WINE,BEER",16887.232923,"Actual"
2015-08-28,"MEATS",18089.707004,"Actual"
2015-08-28,"POULTRY",7336,"Actual"
2015-08-28,"PREPARED FOODS",5241.248012,"Actual"
2015-08-29,"FROZEN FOODS",10785.525,"Actual"
2015-08-29,"LIQUOR,WINE,BEER",15449.075045,"Actual"
2015-08-29,"MEATS",2070,"Actual"
2015-08-29,"POULTRY",5627.001004,"Actual"
2015-08-29,"PREPARED FOODS",24682.89998,"Actual"
2015-08-30,"FROZEN FOODS",24622.576953,"Actual"
2015-08-30,"LIQUOR,WINE,BEER",2802,"Actual"
2015-08-30,"MEATS",4707.958016,"Actual"
2015-08-30,"POULTRY",7591.875,"Actual"
2015-08-30,"PREPARED FOODS",23642.46604,"Actual"
2015-08-31,"FROZEN FOODS",21492.46495,"Actual"
2015-08-31,"LIQUOR,WINE,BEER",4333.11599,"Actual"
2015-08-31,"MEATS",4738.448,"Actual"
2015-08-31,"POULTRY",13511.250908,"Actual"
2015-08-31,"PREPARED FOODS",6276,"Actual"
2015-09-01,"FROZEN FOODS",4150,"Actual"
2015-09-01,"LIQUOR,WINE,BEER",5572.631999,"Actual"
2015-09-01,"MEATS",16164.181971,"Actual"
2015-09-01,"POULTRY",17202.69091,"Actual"
2015-09-01,"PREPARED FOODS",5541.071993,"Actual"
2015-09-02,"FROZEN FOODS",7150.997004,"Actual"
2015-09-02,"LIQUOR,WINE,BEER",15009.29904,"Actual"
2015-09-02,"MEATS",16682.49004,"Actual"
2015-09-02,"POULTRY",0,"Actual"
2015-09-02,"PREPARED FOODS",6928.114998,"Actual"
2015-09-03,"FROZEN FOODS",7998.074,"Actual"
2015-09-03,"LIQUOR,WINE,BEER",15211.788,"Actual"
2015-09-03,"MEATS",2563,"Actual"
2015-09-03,"POULTRY",5699.04202,"Actual"
2015-09-03,"PREPARED FOODS",24220.261874,"Actual"
2015-09-04,"FROZEN FOODS",16266.005018,"Actual"
2015-09-04,"LIQUOR,WINE,BEER",3818,"Actual"
2015-09-04,"MEATS",3994.478,"Actual"
2015-09-04,"POULTRY",6439.838,"Actual"
2015-09-04,"PREPARED FOODS",21401.712937,"Actual"
2015-09-05,"FROZEN FOODS",17306.316018,"Actual"
2015-09-05,"LIQUOR,WINE,BEER",4092.241012,"Actual"
2015-09-05,"MEATS",4263.41,"Actual"
2015-09-05,"POULTRY",9713.038971,"Actual"
2015-09-05,"PREPARED FOODS",8951,"Actual"
2015-09-06,"FROZEN FOODS",2686,"Actual"
2015-09-06,"LIQUOR,WINE,BEER",5169.871,"Actual"
2015-09-06,"MEATS",17327.875072,"Actual"
2015-09-06,"POULTRY",15758.811976,"Actual"
2015-09-06,"PREPARED FOODS",7162.01997,"Actual"
2015-09-07,"FROZEN FOODS",5366.179006,"Actual"
2015-09-07,"LIQUOR,WINE,BEER",22100.03902,"Actual"
2015-09-07,"MEATS",14947.82804,"Actual"
2015-09-07,"POULTRY",1691,"Actual"
2015-09-07,"PREPARED FOODS",9758.785998,"Actual"
2015-09-08,"FROZEN FOODS",5051.884,"Actual"
2015-09-08,"LIQUOR,WINE,BEER",22636.162049,"Actual"
2015-09-08,"MEATS",2986,"Actual"
2015-09-08,"POULTRY",4229.851998,"Actual"
2015-09-08,"PREPARED FOODS",25635.94199,"Actual"
2015-09-09,"FROZEN FOODS",14291.142951,"Actual"
2015-09-09,"LIQUOR,WINE,BEER",7053,"Actual"
2015-09-09,"MEATS",4018.09401,"Actual"
2015-09-09,"POULTRY",4307.907004,"Actual"
2015-09-09,"PREPARED FOODS",21198.51102,"Actual"
2015-09-10,"FROZEN FOODS",15204.166015,"Actual"
2015-09-10,"LIQUOR,WINE,BEER",4681.187992,"Actual"
2015-09-10,"MEATS",4983.1,"Actual"
2015-09-10,"POULTRY",9363.51401,"Actual"
2015-09-10,"PREPARED FOODS",0,"Actual"
2015-09-11,"FROZEN FOODS",5883,"Actual"
2015-09-11,"LIQUOR,WINE,BEER",6795.629,"Actual"
2015-09-11,"MEATS",14587.964079,"Actual"
2015-09-11,"POULTRY",16217.579004,"Actual"
2015-09-11,"PREPARED FOODS",7121.783031,"Actual"
2015-09-12,"FROZEN FOODS",4868.058007,"Actual"
2015-09-12,"LIQUOR,WINE,BEER",24674.769,"Actual"
2015-09-12,"MEATS",16596.758007,"Actual"
2015-09-12,"POULTRY",2101,"Actual"
2015-09-12,"PREPARED FOODS",8353.753,"Actual"
2015-09-13,"FROZEN FOODS",5057.689,"Actual"
2015-09-13,"LIQUOR,WINE,BEER",19438.40494,"Actual"
2015-09-13,"MEATS",4155,"Actual"
2015-09-13,"POULTRY",4158.229013,"Actual"
2015-09-13,"PREPARED FOODS",16415.100988,"Actual"
2015-09-14,"FROZEN FOODS",15400.851994,"Actual"
2015-09-14,"LIQUOR,WINE,BEER",9857,"Actual"
2015-09-14,"MEATS",3926.81201,"Actual"
2015-09-14,"POULTRY",4462.858,"Actual"
2015-09-14,"PREPARED FOODS",15881.51101,"Actual"
2015-09-15,"FROZEN FOODS",15614.46599,"Actual"
2015-09-15,"LIQUOR,WINE,BEER",5931.213016,"Actual"
2015-09-15,"MEATS",4172.897002,"Actual"
2015-09-15,"POULTRY",8815.204062,"Actual"
2015-09-15,"PREPARED FOODS",2804,"Actual"
2015-09-16,"FROZEN FOODS",3956,"Actual"
2015-09-16,"LIQUOR,WINE,BEER",9847.56,"Actual"
2015-09-16,"MEATS",18407.395096,"Actual"
2015-09-16,"POULTRY",15099.188006,"Actual"
2015-09-16,"PREPARED FOODS",4811.800012,"Actual"
2015-09-17,"FROZEN FOODS",5785.365018,"Actual"
2015-09-17,"LIQUOR,WINE,BEER",28262.621965,"Actual"
2015-09-17,"MEATS",23100.885627,"Actual"
2015-09-17,"POULTRY",2500,"Actual"
2015-09-17,"PREPARED FOODS",5235.324,"Actual"
2015-09-18,"FROZEN FOODS",5811.287,"Actual"
2015-09-18,"LIQUOR,WINE,BEER",21332.98,"Actual"
2015-09-18,"MEATS",11055.95,"Actual"
2015-09-18,"POULTRY",4196.26601,"Actual"
2015-09-18,"PREPARED FOODS",17716.496968,"Actual"
2015-09-19,"FROZEN FOODS",13938.647014,"Actual"
2015-09-19,"LIQUOR,WINE,BEER",0,"Actual"
2015-09-19,"MEATS",4656.09802,"Actual"
2015-09-19,"POULTRY",4767.135,"Actual"
2015-09-19,"PREPARED FOODS",14866.414936,"Actual"
2015-09-20,"FROZEN FOODS",17442.157982,"Actual"
2015-09-20,"LIQUOR,WINE,BEER",6696.596,"Actual"
2015-09-20,"MEATS",6178.701,"Actual"
2015-09-20,"POULTRY",8419.2867103,"Actual"
2015-09-20,"PREPARED FOODS",2548,"Actual"
2015-09-21,"FROZEN FOODS",4898,"Actual"
2015-09-21,"LIQUOR,WINE,BEER",8061.814,"Actual"
2015-09-21,"MEATS",23031.33407,"Actual"
2015-09-21,"POULTRY",16635.436044,"Actual"
2015-09-21,"PREPARED FOODS",4551.733002,"Actual"
2015-09-22,"FROZEN FOODS",5041.806,"Actual"
2015-09-22,"LIQUOR,WINE,BEER",18469.13703,"Actual"
2015-09-22,"MEATS",20300.7661,"Actual"
2015-09-22,"POULTRY",2727,"Actual"
2015-09-22,"PREPARED FOODS",4907.647997,"Actual"
2015-09-23,"FROZEN FOODS",5240.103002,"Actual"
2015-09-23,"LIQUOR,WINE,BEER",15542.067979,"Actual"
2015-09-23,"MEATS",8311,"Actual"
2015-09-23,"POULTRY",3806.28799225,"Actual"
2015-09-23,"PREPARED FOODS",16014.769034,"Actual"
2015-09-24,"FROZEN FOODS",28773.7526314,"Actual"
2015-09-24,"LIQUOR,WINE,BEER",2511,"Actual"
2015-09-24,"MEATS",6155.901984,"Actual"
2015-09-24,"POULTRY",4276.4619805,"Actual"
2015-09-24,"PREPARED FOODS",14246.34201,"Actual"
2015-09-25,"FROZEN FOODS",25262.9901226,"Actual"
2015-09-25,"LIQUOR,WINE,BEER",4477.46899,"Actual"
2015-09-25,"MEATS",8144.379998,"Actual"
2015-09-25,"POULTRY",9652.20703,"Actual"
2015-09-25,"PREPARED FOODS",2980,"Actual"
2015-09-26,"FROZEN FOODS",1464,"Actual"
2015-09-26,"LIQUOR,WINE,BEER",5182.785004,"Actual"
2015-09-26,"MEATS",24643.050993,"Actual"
2015-09-26,"POULTRY",18733.355004,"Actual"
2015-09-26,"PREPARED FOODS",4926.845,"Actual"
2015-09-27,"FROZEN FOODS",6697.587988,"Actual"
2015-09-27,"LIQUOR,WINE,BEER",15597.936001,"Actual"
2015-09-27,"MEATS",20925.933022,"Actual"
2015-09-27,"POULTRY",4644,"Actual"
2015-09-27,"PREPARED FOODS",5665.209,"Actual"
2015-09-28,"FROZEN FOODS",7041.438,"Actual"
2015-09-28,"LIQUOR,WINE,BEER",14535.16798,"Actual"
2015-09-28,"MEATS",0,"Actual"
2015-09-28,"POULTRY",4139.728011,"Actual"
2015-09-28,"PREPARED FOODS",13718.28802,"Actual"
2015-09-29,"FROZEN FOODS",28773.7526314,"Actual"
2015-09-29,"LIQUOR,WINE,BEER",3188,"Actual"
2015-09-29,"MEATS",6313.039995,"Actual"
2015-09-29,"POULTRY",5695.987004,"Actual"
2015-09-29,"PREPARED FOODS",15231.642023,"Actual"
2015-09-30,"FROZEN FOODS",25262.9901226,"Actual"
2015-09-30,"LIQUOR,WINE,BEER",3968.729002,"Actual"
2015-09-30,"MEATS",7380.002002,"Actual"
2015-09-30,"POULTRY",11762.679003,"Actual"
2015-09-30,"PREPARED FOODS",2932,"Actual"
2015-10-01,"FROZEN FOODS",0,"Actual"
2015-10-01,"LIQUOR,WINE,BEER",4839.126,"Actual"
2015-10-01,"MEATS",17488.007044,"Actual"
2015-10-01,"POULTRY",18348.884985,"Actual"
2015-10-01,"PREPARED FOODS",4632.349999,"Actual"
2015-10-02,"FROZEN FOODS",7225.2560036,"Actual"
2015-10-02,"LIQUOR,WINE,BEER",16188.804953,"Actual"
2015-10-02,"MEATS",15032.916932,"Actual"
2015-10-02,"POULTRY",7922,"Actual"
2015-10-02,"PREPARED FOODS",4922.513,"Actual"
2015-10-03,"FROZEN FOODS",11427.506,"Actual"
2015-10-03,"LIQUOR,WINE,BEER",14118.889996,"Actual"
2015-10-03,"MEATS",2273,"Actual"
2015-10-03,"POULTRY",5349.39201,"Actual"
2015-10-03,"PREPARED FOODS",23809.825961,"Actual"
2015-10-04,"FROZEN FOODS",24502.122017,"Actual"
2015-10-04,"LIQUOR,WINE,BEER",3027,"Actual"
2015-10-04,"MEATS",4266.786009,"Actual"
2015-10-04,"POULTRY",7793.555,"Actual"
2015-10-04,"PREPARED FOODS",25262.9901226,"Actual"
2015-10-05,"FROZEN FOODS",22178.91594,"Actual"
2015-10-05,"LIQUOR,WINE,BEER",4433.751014,"Actual"
2015-10-05,"MEATS",4192.584999,"Actual"
2015-10-05,"POULTRY",12947.625005,"Actual"
2015-10-05,"PREPARED FOODS",6522,"Actual"
2015-10-06,"FROZEN FOODS",0,"Actual"
2015-10-06,"LIQUOR,WINE,BEER",5750.95701,"Actual"
2015-10-06,"MEATS",14064.027035,"Actual"
2015-10-06,"POULTRY",17698.662025,"Actual"
2015-10-06,"PREPARED FOODS",5455.687989,"Actual"
2015-10-07,"FROZEN FOODS",7225.2560036,"Actual"
2015-10-07,"LIQUOR,WINE,BEER",14054.24798,"Actual"
2015-10-07,"MEATS",14129.523,"Actual"
2015-10-07,"POULTRY",0,"Actual"
2015-10-07,"PREPARED FOODS",7473.936993,"Actual"
2015-10-08,"FROZEN FOODS",7733.26,"Actual"
2015-10-08,"LIQUOR,WINE,BEER",15801.898971,"Actual"
2015-10-08,"MEATS",3050,"Actual"
2015-10-08,"POULTRY",5832.98702,"Actual"
2015-10-08,"PREPARED FOODS",25997.33301,"Actual"
2015-10-09,"FROZEN FOODS",17412.442996,"Actual"
2015-10-09,"LIQUOR,WINE,BEER",3381,"Actual"
2015-10-09,"MEATS",3874.12601,"Actual"
2015-10-09,"POULTRY",6297.429998,"Actual"
2015-10-09,"PREPARED FOODS",22315.244036,"Actual"
2015-10-10,"FROZEN FOODS",16619.247022,"Actual"
2015-10-10,"LIQUOR,WINE,BEER",3970.509998,"Actual"
2015-10-10,"MEATS",3975.882001,"Actual"
2015-10-10,"POULTRY",9127.697061,"Actual"
2015-10-10,"PREPARED FOODS",10474,"Actual"
2015-10-11,"FROZEN FOODS",2356,"Actual"
2015-10-11,"LIQUOR,WINE,BEER",4805.122998,"Actual"
2015-10-11,"MEATS",15866.274027,"Actual"
2015-10-11,"POULTRY",15380.550024,"Actual"
2015-10-11,"PREPARED FOODS",7225.2560036,"Actual"
2015-10-12,"FROZEN FOODS",4578.348012,"Actual"
2015-10-12,"LIQUOR,WINE,BEER",23896.842005,"Actual"
2015-10-12,"MEATS",14311.180035,"Actual"
2015-10-12,"POULTRY",2151,"Actual"
2015-10-12,"PREPARED FOODS",10893.37002,"Actual"
2015-10-13,"FROZEN FOODS",5359.717999,"Actual"
2015-10-13,"LIQUOR,WINE,BEER",25128.141998,"Actual"
2015-10-13,"MEATS",8949,"Actual"
2015-10-13,"POULTRY",4238.845,"Actual"
2015-10-13,"PREPARED FOODS",28773.7526314,"Actual"
2015-10-14,"FROZEN FOODS",17549.00001,"Actual"
2015-10-14,"LIQUOR,WINE,BEER",7004,"Actual"
2015-10-14,"MEATS",4666.525987,"Actual"
2015-10-14,"POULTRY",4282.649,"Actual"
2015-10-14,"PREPARED FOODS",25262.9901226,"Actual"
2015-10-15,"FROZEN FOODS",17789.174994,"Actual"
2015-10-15,"LIQUOR,WINE,BEER",4828.839014,"Actual"
2015-10-15,"MEATS",5590.214998,"Actual"
2015-10-15,"POULTRY",8649.399031,"Actual"
2015-10-15,"PREPARED FOODS",0,"Actual"
2015-10-16,"FROZEN FOODS",3269,"Actual"
2015-10-16,"LIQUOR,WINE,BEER",6887.705002,"Actual"
2015-10-16,"MEATS",13939.556946,"Actual"
2015-10-16,"POULTRY",14892.46108,"Actual"
2015-10-16,"PREPARED FOODS",7225.2560036,"Actual"
2015-10-17,"FROZEN FOODS",4792.758,"Actual"
2015-10-17,"LIQUOR,WINE,BEER",26791.006019,"Actual"
2015-10-17,"MEATS",14077.193006,"Actual"
2015-10-17,"POULTRY",2619,"Actual"
2015-10-17,"PREPARED FOODS",10116.359004,"Actual"
2015-10-18,"FROZEN FOODS",5582.323998,"Actual"
2015-10-18,"LIQUOR,WINE,BEER",21922.18198,"Actual"
2015-10-18,"MEATS",2713,"Actual"
2015-10-18,"POULTRY",4019.788,"Actual"
2015-10-18,"PREPARED FOODS",20754.062104,"Actual"
2015-10-19,"FROZEN FOODS",17908.958011,"Actual"
2015-10-19,"LIQUOR,WINE,BEER",10581,"Actual"
2015-10-19,"MEATS",3806.28799225,"Actual"
2015-10-19,"POULTRY",4233.863001,"Actual"
2015-10-19,"PREPARED FOODS",18499.65502,"Actual"
2015-10-20,"FROZEN FOODS",16430.58296,"Actual"
2015-10-20,"LIQUOR,WINE,BEER",6513.91199,"Actual"
2015-10-20,"MEATS",3791.49834845,"Actual"
2015-10-20,"POULTRY",8419.2867103,"Actual"
2015-10-20,"PREPARED FOODS",2873,"Actual"
2015-10-21,"FROZEN FOODS",3934,"Actual"
2015-10-21,"LIQUOR,WINE,BEER",10639.468,"Actual"
2015-10-21,"MEATS",19527.537336,"Actual"
2015-10-21,"POULTRY",15435.36603,"Actual"
2015-10-21,"PREPARED FOODS",5551.709,"Actual"
2015-10-22,"FROZEN FOODS",5205.087963,"Actual"
2015-10-22,"LIQUOR,WINE,BEER",28773.7526314,"Actual"
2015-10-22,"MEATS",23136.459754,"Actual"
2015-10-22,"POULTRY",3183,"Actual"
2015-10-22,"PREPARED FOODS",6365.907,"Actual"
2015-10-23,"FROZEN FOODS",6053.015,"Actual"
2015-10-23,"LIQUOR,WINE,BEER",25234.23806,"Actual"
2015-10-23,"MEATS",5180,"Actual"
2015-10-23,"POULTRY",4122.506992,"Actual"
2015-10-23,"PREPARED FOODS",20927.352953,"Actual"
2015-10-24,"FROZEN FOODS",14251.117004,"Actual"
2015-10-24,"LIQUOR,WINE,BEER",0,"Actual"
2015-10-24,"MEATS",4383.99202,"Actual"
2015-10-24,"POULTRY",4964.054,"Actual"
